Time,Velocity1,Velocity2,Velocity3,Velocity4,Velocity5,Velocity6,VelocityAV1,VelocityAV2,VelocityAV3,Accel1,Accel2,Accel3,Accel4,Accel5,Accel6,AccelAV1,AccelAV2,AccelAV3,Headway1,Headway2,Headway3,Headway4,Headway5,Headway6,HeadwayAV1,HeadwayAV2,HeadwayAV3,StdDV(Headway)
53.5,21.290995480598433,24.65248451270518,27.551529437706616,28.011196628439567,25.521988228646315,21.81441055505357,20.735311953353374,26.33604586713665,26.963843250456833,-0.8444503719388821,-1.0046391297019412,-0.19365410477057596,0.018550004238111484,0.8182717214644073,1.2663169095966282,0.46908104824352836,-0.556036628081813,0.3007415456421981,61.587356385134626,68.84519889723265,82.31728211233349,85.6488936970486,81.72143083856554,73.78206372312866,64.09025198095628,80.14591863418855,80.88247413074305,8.729929451428406
54.0,20.90694932197064,24.13865060554171,27.44492171150744,28.0113241286673,25.903576612284382,22.452954532461845,20.99967727246487,26.05363658976601,27.09534057822554,-0.6964631778707862,-1.0644352992329893,-0.2372273016629599,-0.017821009765610532,0.719709184472277,1.299555006920042,0.6347035573007553,-0.6285026897322825,0.25104429261847727,61.48321552442371,67.18628401415731,81.65869642353346,85.38930805976156,82.3788951620511,75.57936130560392,64.72969027720296,79.23346767536259,81.37174642984087,8.753790079502798
54.5,20.60363215287077,23.59971747697592,27.315799338233422,27.99392432993559,26.236914883445355,23.097214531615986,21.335851739427675,25.736199606307736,27.20405130044669,-0.519907144180376,-1.1044890233204363,-0.2845759092742604,-0.05234732884240004,0.62439417935366,1.2899599079962036,0.7692441815980913,-0.7025267426993709,0.20510873380812172,61.70359477943384,65.62121951291647,80.90820891384374,85.07472229608106,82.91747305608828,77.23223255647054,65.53930203309528,78.20695349381913,81.79638802609247,8.753817052527612
55.0,20.393537260574924,23.04693690540476,27.16216063590574,27.95962339719252,26.524288109675755,23.727353377070646,21.728166622073964,25.383556194257807,27.291598651762136,-0.32197501741577883,-1.1189279312675757,-0.33620224383667574,-0.08618023897404187,0.534834485026171,1.243682342262106,0.8696080459089417,-0.775541631493105,0.1622106708131213,62.236310507705866,64.2037594810738,80.05997317803485,84.70190591367009,83.34982253228918,78.71956840024154,66.4847680609214,77.07446889066114,82.15879077254203,8.725309114615834
55.5,20.285190343730825,22.494340619404838,26.981788483308577,27.908503067729043,26.768954723292705,24.32701442041174,22.160072863208427,24.99702406706875,27.359258382713985,-0.11136233748705918,-1.1025446862800359,-0.3924562167359895,-0.12036635286982715,0.4524737912554436,1.1684367097521369,0.9352003651626297,-0.8438232712546048,0.12162187725002696,63.05580320214358,62.98646198689153,79.10950983435669,84.26639483381359,83.68789837201143,80.03074252373494,67.53083606840823,75.8502476179001,82.46078369556108,8.667084098574108
56.0,20.28256519545679,21.958254384209827,26.77234826079345,27.840148077000627,26.974667379830148,24.88386587189764,22.615301096994624,24.579972793447386,27.407961852776893,0.10240473707686279,-1.051431746777479,-0.4534373924667555,-0.1558655605168937,0.37789621302786436,1.072556764605865,0.9677399369710735,-0.902514893183755,0.08262960659520217,64.12517538766633,62.01725123292567,78.05469496143041,83.76266862549892,83.94242101464079,81.16405834558327,68.64335690514417,74.55503813961968,82.70354775114629,8.581167778991473
56.5,20.384847041967497,21.4565068100507,26.53154286595035,27.753685647240996,27.14529944298984,25.389687734666854,23.078869362435057,24.138309219652527,27.438306599523248,0.3096863439682501,-0.9635565240180256,-0.5188635042742824,-0.19356393078421805,0.31104063325814335,0.9641261724856613,0.9708154908867108,-0.9459075237917638,0.04454908060090261,65.39897460643624,61.336107533363474,76.89694854108075,83.18437046043778,84.12256152657847,82.1248341058581,69.79092695749091,73.21588315328722,82.88754834058454,8.472296959243158
57.0,20.58655078905547,21.007387703840713,26.257339226390403,27.64782089270381,27.28457454026423,25.84007105608881,23.537833297727996,23.680761551873463,27.45057185461073,0.501432229847167,-0.8391760729803879,-0.5879165832839548,-0.23427612538620154,0.25139742770042517,0.8503059288226411,0.9492682342330334,-0.9680021935118774,0.006732160903097639,66.82643732927113,60.97220264213138,75.64251913109501,82.52460566652235,84.2357929020875,82.92339184542561,70.94602874851762,71.8652341463287,83.01247956912425,8.347361567755296
57.5,20.877975075882993,20.62845577678493,25.948272394263277,27.520874629781044,27.395886285313246,26.23384490171948,23.981723985795664,23.21883812843117,27.44473767514949,0.6698225653756686,-0.6810163156565268,-0.65908943539946,-0.2787321789380336,0.1981730061118938,0.7369177638805902,0.9085218295438509,-0.9632935489902323,-0.031425967347883665,68.35487381161079,60.94175436769933,74.30369041882955,81.77635725218192,84.28786128084516,83.57316355731928,72.08565011566452,70.53943626418823,83.07721782730914,8.214818932126734
58.0,21.245949698609703,20.335321970724845,25.60381932588107,27.37083248096394,27.482190637928475,26.57236009506179,24.402677290767055,22.76638732354869,27.42050693664273,0.8087997668230138,-0.4941874858092661,-0.7300656713128035,-0.32754424147879396,0.1504175092468934,0.6282806553895106,0.8539773891268205,-0.9276267977602807,-0.07048146010134104,69.93287866522655,61.246800521973455,72.89968608408003,80.93305223304992,84.28283804613056,84.08905730183051,73.19143696711967,69.2767276700556,83.07978669749468,8.084029844390095
58.5,21.674810648755624,20.140536083773164,25.224816312147063,27.1954160031881,27.545952809802177,26.85874538891715,24.795306846867206,22.338769481890722,27.37732953488738,0.9144437423979832,-0.28585801891220086,-0.7976719675127193,-0.38115046366854843,0.10711743621243955,0.5272532845202357,0.7905541621700011,-0.8589321683833291,-0.11093794645289706,71.51309534681354,61.874999974194,71.4570438717783,79.9892987236683,84.22322247775924,84.48615505894054,74.24948135926752,68.1149779236282,83.01734051533003,7.964428916020121
59.0,22.14751400792172,20.052683478098743,24.81387509701023,26.992187376972197,27.589132471769243,27.097222120357102,25.156399628102726,21.951743118206295,27.314428040553675,0.9851472198510927,-0.06474526431022126,-0.8579383419316635,-0.43973582264547634,0.06725835853987405,0.43541464791337464,0.7224069587209798,-0.7576628468696414,-0.15324429869140987,73.05433625342243,62.800470019557906,70.0092792170326,78.9417897547612,84.11007291471856,84.7787549345569,75.24986316460695,67.08941900968989,82.88617991194428,7.864482272231792
59.5,22.646781966193778,20.075765561203802,24.375737602953514,26.758698457100454,27.613193949253898,27.292528887656424,25.484517073255606,21.620232171369725,27.23082413387002,1.0215650326304477,0.15950674628998343,-0.9062896293036802,-0.5031332532066486,0.02986401729916608,0.3533149821554936,0.652808490900096,-0.6268487536161104,-0.19779334792546877,74.5229509553667,63.985574480255536,68.59575632610381,77.79033715701917,83.94315139420564,84.97972896224064,76.18605627851593,66.23059738424013,82.6818186705193,7.790507286439346
60.0,23.15616830566694,20.208904357724812,23.917502469956457,26.492692308873437,27.619131209693453,27.449476835566546,25.779572190035584,21.35715645027878,27.1253658683234,1.0263421492496634,0.37700152135291354,-0.937870477514003,-0.5707126364330982,-0.005982137236525631,0.28074206306227795,0.5841590321753742,-0.4717895375957553,-0.24491905756284782,75.89342912044845,65.38349333217639,67.25980670982972,76.53896171749966,83.72107240534069,85.10014451289726,77.05428902737435,65.56271310252532,82.39912615120943,7.745584813947997
60.5,23.66094208059659,20.446385384033753,23.448661562771473,26.192360531202013,27.607500256679042,27.57263318251606,26.042432544560373,21.172474155774424,26.996757568230002,1.0036621491201658,0.5782724194969746,-0.9479808927853028,-0.6412695827952277,-0.041127772481869586,0.21696589227952076,0.5180776874750224,-0.29949483090715745,-0.2948871942300535,77.14830844387257,66.94133774669399,66.04625122233983,75.19693038970581,83.44145121257543,85.14908908099915,77.85292235482916,65.10244046888647,82.03257190731983,7.7288896459229095
61.0,24.148717000875738,20.778034253597475,22.980902175231947,25.85665269599409,27.578453884383286,27.66611661746595,26.27457789849066,21.07252471709975,26.8435971554524,0.9586885189277332,0.7549389819742245,-0.9325748368107178,-0.7129301586590956,-0.07635061591420753,0.1609419688282138,0.4555339616914935,-0.11800738070416011,-0.34787196406337983,78.27752063767207,68.60352921908088,64.99856652000517,73.77960491106569,83.10105195793722,85.13364037971155,78.58188481472189,64.85826706594185,81.576597271129,7.735710614350683
61.5,24.609794308670686,21.189905082076994,22.52765911207326,25.485625280515993,27.531775676926042,27.73348187123505,26.477823895865782,21.059699794711932,26.664429762765558,0.8969851168256533,0.9002984892259783,-0.8887561805937637,-0.783091397418162,-0.11236190538781443,0.11146669414520786,0.3969887475761084,0.0642806115888952,-0.40390936467734173,79.27734391581635,70.31514290137261,64.15597868112104,72.30895572615395,82.69594125993558,85.05893181493661,79.24218363379669,64.83035306392821,81.0261310017122,7.758223682624684
62.0,25.03722915819479,21.665236179684328,22.103435745843537,25.08080692262676,27.46691186194922,27.777669930847882,26.654111220942703,21.132428959339126,26.45783091078352,0.8239957293948941,1.0097993845775612,-0.8151994210326614,-0.8484199983981058,-0.14981090160898136,0.06728716203455179,0.3425252898818606,0.23925608377755414,-0.46281849958120436,80.14913752970847,72.02492763198802,63.550767097172184,70.81360583777291,82.22165980785962,84.92827408170933,79.83549700458525,65.01089352371696,80.37725128813167,7.786825272166022
62.5,25.426665185335878,22.18559896528467,21.72294805056929,24.645545520494498,27.383001396518168,27.801002798407943,26.805352765680865,21.285447232193324,26.22253586216589,0.7446397928926594,1.081332763576424,-0.7124299909907521,-0.9049317942710169,-0.18928668351032416,0.02717220435749966,0.29196030267227757,0.39963585657248624,-0.5240864422264915,80.89801700788166,73.68776004862002,63.20603004638315,69.32830319846403,81.67343234903865,84.7433046476176,80.36384381098287,65.38494865170014,79.62797406366462,7.811669896030886
63.0,25.77600294350983,22.73213527003866,21.400173343318624,24.1852922657647,27.278906691464805,27.805205637676174,26.933328401661335,21.510304988873582,25.95763183254478,0.6630508426040265,1.1152861783014132,-0.5829201372748024,-0.9481704014758421,-0.23131277922662363,-0.010046757571927863,0.24493224888393783,0.539429488229336,-0.5867217951441939,81.53159562936548,75.26636420500449,63.134110185981854,67.89277548513155,81.04644427521816,84.50414718957268,80.82932206229566,65.9316795595887,78.7791188306694,7.824054538510427
63.5,26.084973722851434,23.286757304884713,21.14740024346129,23.707770812818758,27.153249757380543,27.791443439648926,27.039616617345086,21.796074262903872,25.6628239388348,0.5824553674965266,1.114336012647494,-0.4309861788392795,-0.9734929449754917,-0.2763295298404124,-0.045456582029285646,0.2009679715159578,0.6542945131708322,-0.649096973441867,82.0588773245147,76.73222168531197,63.33581150748455,66.54999117306716,80.33621821350494,84.20957236661843,81.23390522239356,66.6258893983827,77.83517147231532,7.81741559610422
64.0,26.3546835229614,23.8331841791069,20.974375770639245,23.22297986512021,27.004461153168002,27.760363350880137,27.125553426120277,22.130192403422214,25.3387720088344,0.5051688980400755,1.083003050536393,-0.2625034001127354,-0.976453188187503,-0.3246589716202117,-0.08005739992362067,0.15953099475455232,0.7417498400524942,-0.7088170274881349,82.48934666891978,78.06569547528238,63.80046420894382,65.34392577853146,79.53912290002017,83.85715980023724,81.579285362076,67.43973186395124,76.80503507626963,7.787864894082101
64.5,26.58717737109587,24.35771321680654,20.88763126039751,22.74298762143305,26.830851508875803,27.712137319714614,27.192210754761522,22.499366666188507,24.98747351193723,0.43267566886081,1.027043604277533,-0.084478049573665,-0.9532499697568234,-0.37644811100570263,-0.11476517858241522,0.12005555223412046,0.8012121986193421,-0.7626677147392251,82.83226851782297,79.25547708674935,64.50681483060885,64.31700026936801,78.65303501421386,83.44346900828737,81.86675291205802,68.34442587510944,75.70254314780891,7.73431769915762
65.0,26.785056776184472,24.849668666317292,20.890045710786875,22.281497969884402,26.630716824890175,27.646502739065582,27.24038845716395,22.89045062316522,24.612641233476662,0.36575696720409,0.9527782928973842,0.09547223078839481,-0.9011871206891258,-0.4315893717237046,-0.1504161818823256,0.08197028640324219,0.8338412405745701,-0.8066990149719873,83.09618588155718,80.29752664946432,65.42464174225393,63.50740892201793,77.67814957804421,82.96423425143257,82.09710431561643,69.31181807789653,74.54661359344482,7.658328286385542
65.5,26.951166803409297,25.301523000408846,20.980678918638027,21.853198873917105,26.40248822247346,27.562801411654615,27.270615853358144,23.291204616222995,24.220000406693106,0.30463833088904124,0.866462955149867,0.2696767469827457,-0.8190776139608431,-0.489622015310345,-0.1877682893394642,0.044714971993319336,0.842214879083133,-0.8364841618870615,83.28859016835509,81.19370248822884,66.51692867255065,62.94657828101913,76.61789626203768,82.41460426516073,82.27057088004153,70.31566573359487,73.3609523011105,7.563750719699675
66.0,27.08835634164563,25.70873328125318,21.154881453207476,21.4729372277778,26.14493333346216,27.46001953543057,27.28316010396635,23.69087158993432,23.81741916904235,0.24913379380551248,0.7737833326869754,0.43096035399591204,-0.707526003982629,-0.5496251299024885,-0.2274946425584709,0.007752796225091146,0.8298919277312209,-0.8475558808709955,83.41573156427262,81.95027079963415,67.74238023000385,62.65699383740434,75.47987293917663,81.78945155964561,82.38676458300392,71.3325634802336,72.17327108837571,7.456302815521971
66.5,27.199306402340937,26.069366808106192,21.404665734370383,21.15479357212354,25.857409446550967,27.336833516407168,27.27803973118174,24.080532416393996,23.414797686684526,0.19877374801954628,0.6795177479414249,0.5731389084228304,-0.5690408958764941,-0.610120127912213,-0.27016569044614086,-0.029420137078412983,0.8009387866919953,-0.8359686506274813,83.48253693088964,82.57645494216968,69.05804033006598,62.650598008538736,74.27666502951274,81.08377582419939,82.44463956697177,72.34249455224017,71.0140565783945,7.343054042876011
67.0,27.286416450488407,26.383602502507674,21.719301932541264,20.91114720159142,25.540158065259458,27.191668149898433,27.25504220848739,24.453241722461016,23.023677957335597,0.1529100765153686,0.5873732404088174,0.6914219284039682,-0.4079584490996133,-0.6690065667461618,-0.31621667082352195,-0.06726714944431011,0.7594942553125116,-0.7988869739398781,83.49260592815676,83.08313867538982,70.42178017039964,62.927907544670916,73.02639369478948,80.29322034886741,82.44247159975635,73.3290366669844,69.9149974293689,7.231809941580564
67.5,27.351736980590054,26.653189279752844,22.086083657374306,20.751823808853263,25.194617982722214,27.022774831785583,27.213744867045932,24.80397614798914,22.65659088141983,0.11079733476076756,0.4999707339825918,0.7826868865625977,-0.23018923638847041,-0.7235571720558263,-0.3658991107409591,-0.10620467224368829,0.7094255322928724,-0.7350769750183404,83.44826120093558,83.48178958359767,71.79445506945194,63.477928677560385,71.75284017211425,79.4147081393312,82.37786181854563,74.27928620193074,68.90722896294483,7.130352684410459
68.0,27.396936812469338,26.88092582317013,22.491192499707278,20.683405368864634,24.823721722055357,26.828337653556293,27.15353859652039,25.12944547823017,22.32621339914192,0.07165191867846658,0.41893839295599095,0.8455977813772406,-0.04282438120552784,-0.770494370162409,-0.41921713636269337,-0.14659671912844707,0.6540994557938916,-0.6451955485813073,83.3506340457925,83.78362644690606,73.14158301872976,64.27887286353189,70.48503260476241,78.4471855246552,82.24777531829795,75.18357917334242,68.01957406419615,7.045537617704357
68.5,27.42329499581566,27.070204473977633,22.92058031430104,20.70876087855016,24.432131230492153,26.606614181404126,27.073654206709357,25.427821989447533,22.044447759314522,0.03469271699571906,0.34506877275906833,0.880555889718383,0.14635245951482928,-0.8061608938460558,-0.4758521719783055,-0.18874896899229943,0.5962665070585673,-0.5318229616838976,83.1997722371018,83.99902228694668,74.43446333846828,65.29960275822623,69.25625024243618,77.39243706523439,82.0486290284216,76.03508670573524,67.2769457474119,6.982334717187892
69.0,27.43170910522467,27.22464094251218,23.360787199344966,20.826833221122357,24.02636591322525,26.356115183627757,26.973192132725302,25.698437525626172,21.82154539804513,-0.0008327917814938204,0.27850095177833223,0.8894921913925415,0.3294015543325742,-0.8267822488546372,-0.5350827458240381,-0.2329001332370083,0.5380373815198539,-0.3992494381358753,82.99476140351908,84.13711450290043,75.6507214577232,66.5016735871734,68.10248319164816,76.25590962187971,81.77644600480244,76.82935153184508,66.69903949839113,6.943003522811444
69.5,27.422713657110748,27.347794650201543,23.799623593187423,21.03269609443256,23.61478136861251,26.075823452128837,26.851157613673923,25.941485992710053,21.66537972294441,-0.03563318509882407,0.21889899297848744,0.8755341617599882,0.49877212973870544,-0.8288016175099948,-0.5957092992560128,-0.2792068441391209,0.4809243553743692,-0.2530773107055587,82.73385566326488,84.20558370592198,76.77432621751564,67.841784547006,67.06046548933568,75.0474599895831,81.42709370243051,77.56381614409406,66.29939751021266,6.926635858584429
70.0,27.396504187008,27.442973011989825,24.226665966254252,21.317876287094144,23.207370920588964,25.765446223664405,26.706505590463493,26.157755549402154,21.580936341217413,-0.07036503080765116,0.1656090441947612,0.8425977868392232,0.6478198350325642,-0.8092516149657002,-0.6559967817911883,-0.32771703681101705,0.4259201314215979,-0.09972145258684645,82.41461751593397,84.21056105257026,77.79517186909607,69.27442256738868,66.16545940517153,73.78192452982739,80.99662087054048,78.2373768325192,66.08488532569709,6.929241037823698
70.5,27.352964160138907,27.513106607662426,24.6335432803988,21.670918520446275,22.815382807958528,25.42568878179105,26.53820211470147,26.34840283183984,21.57005069659975,-0.10562894899306627,0.11778677716508668,0.7949633452550607,0.7712589472322393,-0.7661158744055201,-0.7136500131880539,-0.37832639850674354,0.37359195777340093,0.054117132243428734,82.03407161580253,84.15662730475105,78.70834385689159,70.75447012136897,65.44900098142534,72.47940536455553,80.48170043379855,78.84998359455358,66.05558993552472,6.944392432803432
71.0,27.29169342496036,27.560679883258317,25.014019890296858,22.078150376569734,22.450770535784315,25.058529084118902,26.345311421018035,26.514772536162454,21.631392497659878,-0.14196671999397453,0.07449368958503727,0.7368889612168836,0.8655075382405735,-0.698629812371911,-0.7658377171477462,-0.43071380544767535,0.3241755360309754,0.20195237643180097,81.58888214652711,84.04687312904412,79.5131948987871,72.23956185424936,64.93682002938408,71.16517915113127,79.88017348588414,79.40229490070965,66.2051249875567,6.964278696009482
71.5,27.212038474138367,27.587702452849253,25.363904197051497,22.524583806116553,22.125518057768083,24.6674655495477,26.12711893966352,26.658259843400177,21.760676780255945,-0.1798562106526454,0.034765029264368516,0.6723014959691085,0.9288840503526707,-0.607475725173493,-0.8092798814235018,-0.4842556483739813,0.2776595632578818,0.3379578228195542,81.07556872923465,83.88299759062579,80.21234849697748,73.69201125665745,64.64712645189002,69.86916219958744,79.19167246748361,79.89538863760617,66.52130744932583,6.980898023858134
72.0,27.113126440194712,27.595708057399325,25.6808273640564,22.99487119303742,21.850900515181376,24.25770380325874,25.883299010665212,26.780210049804055,21.95106957882707,-0.21970063465002881,-0.0023457536205754095,0.6045850029914484,0.9616246898910845,-0.4948418828932667,-0.8404085683785205,-0.5379260691269032,0.23385672360910026,0.4573341303994397,80.49078008962397,83.6654293819056,80.81072582627075,75.08018464779866,64.58941507008853,68.62490783128123,78.41828104222259,80.33052576601835,66.9871462775427,6.987138957687712
72.5,26.993906523805613,27.585770906795187,25.96394168810676,23.4742239514665,21.63675156465297,23.836245076539292,25.614130466208515,26.881848641391404,22.193746645816535,-0.2618085429019814,-0.03774039324887468,0.5364681346098849,0.9657142959276165,-0.3643352896847901,-0.8556036378335214,-0.5901999142709713,0.19246034757071584,0.5565790657328138,79.83164629368434,83.39346257500301,81.31466482665451,76.37926784638353,64.76388898674054,67.46816361975402,77.56516697757479,80.70896067134572,67.58205786212034,6.977578772051296
73.0,26.85320428168962,27.55853193524667,26.21358510736919,23.9492053066715,21.490808305464604,23.411841167828523,25.320752719986885,26.96423520996041,22.478553493633207,-0.30636130778780885,-0.07226148082597135,0.4699975341565278,0.9445538604503646,-0.22075842940170887,-0.8514922183632572,-0.6389855932237425,0.15308797951426456,0.6336382116028261,79.09622689507637,83.06540543337269,81.73117266556619,77.57144081634374,65.16154198333857,66.43507042419469,76.6411069459466,81.03179121338076,68.28320079745322,6.948941949103526
73.5,26.68979554960593,27.514230159279975,26.430949585815064,24.40832769217878,21.41819533468317,22.99478998809434,25.00544010229067,27.028235468451356,22.794705492168877,-0.35336611397213674,-0.10668530277052996,0.40657611884344647,0.9025162528614352,-0.06977697883721279,-0.8252860406503544,-0.6816221638807449,0.11531407233630447,0.6879198453036672,78.28406153617834,82.6787469683029,82.06732851960624,78.64553641669409,65.764878427555,65.56013379851765,75.65881408958649,81.29984159782339,69.06681148200573,6.900249027372928
74.0,26.502507222861315,27.452736741564134,26.617779843033652,24.842415639838432,21.421093266107356,22.596561963134995,24.671855604842584,27.074506768493684,23.13146208574598,-0.4025949125025896,-0.1417172408289659,0.3470429602676163,0.8444586962519495,0.08248450191346705,-0.7751175407902835,-0.7149739774144892,0.07869429235232275,0.7201726405557758,77.39681020198714,82.23035125513434,82.3298350854891,79.5963023677441,66.54919016747908,64.87413383275157,74.63498561132201,81.51357205156091,69.90942758858273,6.83273022752706
74.5,26.29035103806398,27.37359152299533,26.776117703717908,25.2447300459872,21.498617550812597,22.229269120403007,24.32523185969641,27.10349367874626,23.478713562365414,-0.45351349469647034,-0.17798563309903204,0.291773652389098,0.7752613317784147,0.2298784384975946,-0.700328349571543,-0.7356431441165954,0.04278373796078014,0.7322464078016369,76.43894351216204,81.71669353472862,82.52470498083517,80.42340607871529,67.4842600521738,64.40215617447689,73.59001138495842,81.67301069457562,70.78890893335415,6.749580770032052
75.0,26.05269333936083,27.27604369408251,26.908097922577255,25.610881243255793,21.64691345711993,21.9050116944368,23.97242310568469,27.11543118860366,23.827433425627156,-0.5052094304429127,-0.21603051763608788,0.24078467645745932,0.6994470298696648,0.36666227574552795,-0.601665786129761,-0.7402946698668706,0.007150957793692209,0.726775959789157,75.41841336716107,81.13415401778957,82.65706167262397,81.13032044895522,68.53632693642749,64.16192234473851,72.54732416649176,81.77770487824273,71.68519971608566,6.655609028048548
75.5,25.789458322154005,27.159099898665286,27.0157944663405,25.938580254814468,21.859454245477103,21.635156630720953,23.62178192563021,27.110353884585738,24.169971548136683,-0.5563322063688532,-0.25628434166485975,0.19383061719157624,0.6209143967504887,0.4878824920829423,-0.48135483843856264,-0.7260568779217345,-0.028610837806090944,0.7068387355519221,74.34720815789296,80.47938408697155,82.731032552844,81.72320974444983,69.67013157370752,64.16257231127156,71.53242089124456,81.82669156712905,72.58081437076476,6.5567922681817175
76.0,25.501354731871277,27.021584293892225,27.101111946845418,26.22728731457803,22.12751260662267,21.42961411952583,23.282839520371688,27.08811000575333,24.500187472447053,-0.6050621844791174,-0.2990426651665608,0.15048797771092737,0.5427912163250426,0.5896825971931876,-0.3430319048706963,-0.6909314478383713,-0.06487439988297228,0.6756347730342378,73.24168321769412,79.74975431556209,82.74971284482012,82.20990511526793,70.85086818328523,64.4040103282673,70.57163235763664,81.81848902414526,73.4610632577228,6.459726806374436
76.5,25.190107452800987,26.862215758500795,27.165714798242455,26.47781508559438,22.44076085789529,21.296180058969306,22.965803429966112,27.048379684870707,24.813443759338984,-0.6491255726657243,-0.34442423143517187,0.11022317475063446,0.4673955245994662,0.6695088053648632,-0.19154690190813997,-0.6341349719940923,-0.10197014833337337,0.6362250574473343,72.1225633924164,78.94388386772312,82.71518187203696,82.5990264709992,72.04589102778164,64.87687194254408,69.69075427707821,81.7511149733391,74.31405864362455,6.37095768951406
77.0,24.858667480960197,26.679707336770942,27.21098629446411,26.691934254093503,22.787944294728735,21.240004758759177,22.68092240099733,26.990697044477955,25.106492364716008,-0.6858694216688335,-0.3923215508624317,0.07244491536864146,0.3962793268472595,0.7261957014750942,-0.03265675378164021,-0.5563041774931584,-0.1401781368641416,0.5913466525649902,71.01454319198683,78.06223667032873,82.62855686143484,82.89927710277038,73.22606461033206,65.56311221393207,68.9136685243077,81.6221392711011,75.1305539453781,6.2962078951089495
77.5,24.51136839356383,26.47289192804213,27.238010029500717,26.872015393176156,23.157566188424013,21.263234109090977,22.437793928359223,26.91447629548086,25.377291669024068,-0.7124035240495289,-0.44234527250695527,0.03654269393042853,0.33032582231624164,0.7599265948121158,0.1273573273895444,-0.45952718300411566,-0.17971903973622716,0.5433061627115677,69.94545746049698,77.10775253460724,82.4900732604342,83.11891326453838,74.36669381342085,66.43715880409445,68.2610779412314,81.42878145087843,75.90367124302884,6.239592217517667
78.0,24.15399642131711,26.240876044025757,27.2475675580783,27.020726790174336,23.538523924770363,21.36485241254455,22.244698800611815,26.81904272726595,25.624789381606213,-0.725805804897307,-0.49376792656125235,0.0019138743075636441,0.26987306480650664,0.7720783964560326,0.2821136350889738,-0.3472018685215524,-0.22074225295497318,0.4939408677210765,68.94505290820143,76.08646348744924,82.29918423928825,83.26537431289375,75.44801948675968,67.46752406615065,67.74945596116527,81.16806469252924,76.62856656421786,6.202967068870489
78.5,23.793745770852297,25.983220125991423,27.24014718965866,27.140795771306056,23.920644428168142,21.54073878051358,22.108038140772234,26.70367056613433,25.848699723185522,-0.7233761028078582,-0.5454748662158914,-0.032017961951749635,0.21484265920320028,0.7649758675909958,0.4255606903543559,-0.2237553539851717,-0.2633084690238896,0.4446305930985467,68.04344669317834,75.00803006701881,82.05467560368106,83.34504964513417,76.45530913154903,68.61873205113466,67.39028187487907,80.83703707920154,77.30207280595641,6.185589930609864
79.0,23.4390410802462,25.70013954167569,27.215960258901006,27.23483211451625,24.295082347811164,21.783932428764523,22.03192733457316,26.567631066924463,26.049294759236002,-0.7029124577171453,-0.5959321295187714,-0.06579075042827043,0.16485898118342063,0.7415912740265832,0.5523821473801669,-0.09427603573552262,-0.30736363145283585,0.3963422481460825,67.26940215861987,73.88612265835582,81.75479586751317,83.36315524668589,77.37860633793116,69.85339287053057,67.18960156538992,80.43306772485857,77.92234927614413,6.184209339163785
79.5,23.09922377219948,25.392715225123037,27.174962490414014,27.305206566818402,24.654563821385363,22.08508609900514,22.017975875140344,26.41025565052955,26.22722157483753,-0.6629765549552019,-0.6431821302715044,-0.09989519300370234,0.1193508284869445,0.7052299639796289,0.6583435201010644,0.035889450494354935,-0.3527014690847807,0.34969123292786863,66.6485772871988,72.7385721559258,81.39740482910224,83.32369347208873,78.212223560761,71.1342504431559,67.14792639244592,79.95421893158505,78.4885566777275,6.193589102647387
80.0,22.78411643927684,25.06309743635842,27.1168793388445,27.353974791152744,24.99347832961853,22.43307088260455,22.06525916902994,26.231019927378185,26.383350326838304,-0.6031127751118128,-0.684878118431535,-0.1347669833955763,0.07763248737119853,0.6592393065971096,0.7405490797719878,0.1615314678924925,-0.39891337189205844,0.30500776948393526,66.20190647298614,71.58722438373752,80.9801475801737,83.22947314376142,78.95407013265799,72.42604118641839,67.26046001440773,79.39968577816626,79.00056797179627,6.207343858006585
80.5,22.503496349514254,24.714681010690505,27.041235450088628,27.382836507174186,25.307837703305097,22.81568081778405,22.17047072008852,26.02965434009592,26.51865349089013,-0.5239893081313007,-0.7183666578444886,-0.170777439000495,0.03896469183881876,0.6067691830839408,0.7975814597185866,0.27793358737333884,-0.4453276206627508,0.2624002897921571,65.94426251161713,70.45745422215941,80.50066406165547,83.08217190214145,79.60490277908366,73.6970296115469,67.51762240854646,78.77028185954259,79.45871928077395,6.218888774191119
81.0,22.266522666420407,24.35222673899889,26.947389671151647,27.393120402185097,25.595132348320927,23.220374226045287,22.32823037091221,25.806285075604567,26.634113734640238,-0.42743951022264925,-0.7408233837483202,-0.20821995565351872,0.002598033402497174,0.5505997201505757,0.8295068456443582,0.38116685171756626,-0.4909449840080038,0.2218115223249967,65.88351693218056,69.37732677996746,79.95684625539752,82.88242812177486,80.16757253050264,74.92012864128151,67.90582062756789,78.06893553304053,79.86360072176785,6.222310036408172
81.5,22.081169620766314,23.98190239940219,26.834578289152784,27.385786951601965,25.85411940098687,23.634984076367026,22.531514515875767,25.561604116227915,26.730656432331003,-0.31639514357918447,-0.7494407392934157,-0.24728987041083458,-0.03219760650692578,0.49303943165957165,0.8377452175089055,0.46830360632045054,-0.5343838240072756,0.18306554752077916,66.02007725122803,68.37643076734184,79.34715466449234,82.62995510198402,80.64632369327455,76.07356213433195,68.40839753946011,77.30114719705625,80.2158844703331,6.213025257916726
