Time,Velocity1,Velocity2,VelocityAV1,Accel1,Accel2,AccelAV1,Headway1,Headway2,HeadwayAV1,StdDV(Headway)
46.98,30.000096180021757,29.99931354981567,29.999495050545924,0.00021570009457434481,-6.816665422206824e-05,0.00379070432785511,63.14861809312811,55.33907051910023,227.71230483232307,97.34365921321233
47.0,30.00010054889267,29.999312150349073,29.99957167866824,0.0001812690147566798,-7.142626846601274e-05,0.0038369122122205116,63.148609060954186,55.33908636046749,227.71229964175654,97.34365375590768
47.02,30.000104218706056,29.999310685251036,29.99964894019938,0.00014637813007283286,-7.435803117488148e-05,0.0038686112249479267,63.14860150748086,55.33910229036633,227.71229287665756,97.3436469661046
47.04,30.00010718019647,29.99930916117971,29.999726545041923,0.0001111609123604751,-7.69558239326784e-05,0.0038857850367719493,63.148595447953994,55.33911829567887,227.71228452898026,97.34363883911637
47.06,30.000109426806976,29.99930758491648,29.999804203846654,7.575109726687401e-05,-7.921478192116641e-05,0.003888471159568496,63.14859089199945,55.339134363074436,227.71227459660167,97.34362937524706
47.08,30.000110954694275,29.999305963340525,29.999881629077624,4.028218736280564e-05,-8.113130200229079e-05,0.0038767604323595604,63.14858784362673,55.339150479062255,227.71226308328687,97.34361857975428
47.1,30.00011176272372,29.99930430340322,29.999958536063083,4.886959602146131e-06,-8.270304610320521e-05,0.0038507963136780177,63.148586301252635,55.33916663004311,227.71224999863375,97.34360646279492
47.12,30.000111852454353,29.999302612102476,30.000034644028503,-3.030302109507943e-05,-8.39289399600318e-05,0.0038107739841876766,63.14858625774582,55.33918280236344,227.71223535799527,97.34359303935175
47.14,30.00011122811409,29.999300896457093,30.000109677107968,-6.515788034917591e-05,-8.480916722319876e-05,0.0037569392642652134,63.14858770049,55.339198982365815,227.7122191823821,97.3435783291447
47.16,30.00010989656518,29.999299163481272,30.00018336533037,-9.954990324629877e-05,-8.534515901601478e-05,0.0036895873517963198,63.14859061147013,55.33921515644147,227.71220149834517,97.34356235652373
47.18,30.000107867260173,29.999297420159287,30.000255445576922,-0.00013335399198339816,-8.553957897348139e-05,0.0036090613861375687,63.14859496737495,55.33923131108213,227.7121823378368,97.34354515034525
47.2,30.000105152188585,29.999295673420516,30.000325662506665,-0.00016644811062036525,-8.539630388355591e-05,0.0035157508447426268,63.148600739719996,55.33924743293005,227.7121617380551,97.34352674383389
47.22,30.00010176581457,29.999293930114817,30.000393769446735,-0.00019871371540105542,-8.492040002110459e-05,0.0034100897795951825,63.14860789498857,55.339263508828026,227.7121397412684,97.34350717442794
47.24,30.000097725005855,29.99929219698844,30.000459529244374,-0.00023003616913968019,-8.411809528041658e-05,0.0032925549010030864,63.14861639479,55.33927952586737,227.7121163946233,97.34348648361139
47.26,30.000093048954273,29.99929048066045,30.00052271507779,-0.0002603051382507715,-8.29967472512294e-05,0.003163663517018733,63.148626196035366,55.33929547143589,227.71209174993487,97.34346471673086
47.28,30.000087759088263,29.99928878759985,30.00058311122314,-0.00028941497107624057,-8.1564807383927e-05,0.0030239713370164623,63.14863725112923,55.33931133326337,227.71206586346239,97.3434419228008
47.3,30.00008187897768,29.999287124103397,30.00064051377514,-0.0003172650562582646,-7.983178140023026e-05,0.0028740701485475027,63.14864950817605,55.33932709946612,227.71203879566883,97.3434181542956
47.32,30.000075434231373,29.999285496274243,30.000694731318916,-0.00034376015993160537,-7.780818610712004e-05,0.0027145853769539484,63.14866291120234,55.33934275858837,227.71201061096804,97.34339346693129
47.34,30.000068452387897,29.999283910001445,30.00074558555098,-0.00036881074068304546,-7.550550283923487e-05,0.0025461735375216675,63.148677400391534,55.339358299644346,227.71198137745705,97.34336791943511
47.36,30.00006096279987,29.999282370940424,30.000792911847384,-0.00039233324123415513,-7.293612766190449e-05,0.002369519590489233,63.14869291233117,55.33937371215575,227.71195116663898,97.34334157330781
47.38,30.000052996512434,29.999280884494436,30.000836559777305,-0.00041425035595139554,-7.011331859914095e-05,0.002185334209198686,63.14870938027207,55.339388986188396,227.71192005313333,97.34331449257559
47.4,30.000044586136255,29.99927945579711,30.000876393560567,-0.00043449127334866945,-6.705114006635429e-05,0.0019943509721841225,63.14872673439868,55.339404112386774,227.7118881143781,97.3432867435351
47.42,30.000035765715662,29.999278089696137,30.000912292467767,-0.00045299189287177914,-6.376440474511466e-05,0.0017973234901901946,63.14874490210764,55.3394190820045,227.71185543032288,97.34325839449215
47.44,30.000026570592375,29.999276790738094,30.000944151161956,-0.00046969501533524757,-6.0268613137992567e-05,0.0015950224790216793,63.1487638082956,55.33943388693501,227.71182208311438,97.34322951549363
47.46,30.00001703726539,29.999275563154548,30.000971879980995,-0.00048455050648925634,-5.6579891028007984e-05,0.0013882327895956338,63.148783375653466,55.339448519736834,227.71178815677786,97.34320017805697
47.48,30.00000720324755,29.999274410849395,30.00099540515997,-0.0004975154333017429,-5.2714925093511056e-05,0.0011777504063829269,63.14880352496834,55.3394629736581,227.71175373689175,97.34317045489382
47.5,29.999997106919366,29.999273337387518,30.001014668993246,-0.0005085541726494114,-4.8690896946368384e-05,0.000964379425627726,63.14882417542867,55.33947724265795,227.7117189102596,97.34314041963229
47.52,29.99998678738067,29.99927234598478,30.001029629936014,-0.0005176384921938393,-4.4525415818696924e-05,0.000748929024577194,63.14884524493391,55.33949132142425,227.71168376458058,97.34311014653825
47.54,29.999976284300605,29.999271439499402,30.001040262645322,-0.0005247476033432008,-4.023645018449428e-05,0.0005322104330858224,63.14886665040717,55.339505205389514,227.71164838811774,97.34307971023523
47.56,29.99996563776656,29.999270620424685,30.00104655796092,-0.0005298681863024513,-3.584225853998647e-05,0.00031503391874991853,63.14888830810855,55.339518890743875,227.71161286936695,97.34304918542526
47.58,29.999954888132645,29.999269890883188,30.00104852282636,-0.0005329943873199739,-3.136131965604248e-05,9.820579657286997e-05,63.1489101339489,55.339532374443706,227.7115772967279,97.34301864661225
47.6,29.999944075868186,29.999269252622287,30.001046180151103,-0.0005341277883083251,-2.681226251084466e-05,-0.00011747452585666448,63.148932043803825,55.339545654219364,227.7115417581772,97.34298816782666
47.62,29.999933241406886,29.999268707011176,30.001039568614523,-0.000533277349178718,-2.2213796196979263e-05,-0.00033121745707660467,63.14895395382405,55.33955872857905,227.7115063409451,97.34295782235466
47.64,29.999922424997152,29.99926825503927,30.00102874241293,-0.0005304593232708044,-1.7584640039558475e-05,-0.0005422460738373047,63.14897578074306,55.339571596809265,227.71147113119764,97.34292768247188
47.66,29.999911666554155,29.999267897316045,30.001013770951,-0.0005256971463836634,-1.2943454216696225e-05,-0.000749798906450394,63.14899744218155,55.33958425897322,227.71143621372494,97.34289781918254
47.68,29.999901005514158,29.999267634072275,30.000994738479065,-0.0005190212999984567,-8.308771087683887e-06,-0.000953132647597954,63.14901885694485,55.3395967159056,227.71140167163685,97.34286830196554
47.7,29.999890480691622,29.99926746516266,30.000971743678047,-0.0005104691494018709,-3.698927518769313e-06,-0.0011515247750210735,63.149039945314826,55.339608969205074,227.71136758606667,97.34283919852757
47.72,29.999880130139623,29.99926739006984,30.000944899193904,-0.0005000847574393674,8.680015888273829e-07,-0.0013442760791022579,63.1490606293346,55.33962102122405,227.7113340358842,97.34281057456431
47.74,29.99986999101404,29.999267407909734,30.000914331123653,-0.00048791867481128297,5.3742682837309985e-06,-0.0015307130865295448,63.14908083308342,55.339632875054576,227.7113010974199,97.34278249353187
47.76,29.999860099442028,29.999267517438227,30.00088017845525,-0.000474027707804936,9.802514886558789e-06,-0.0017101903719208167,63.14910048294382,55.33964453451358,227.7112688441996,97.34275501642662
47.78,29.999850490395204,29.99926771705911,30.000842592463673,-0.00045847466450723575,1.4135835381523531e-05,-0.0018820927495468709,63.14911950785745,55.33965600412375,227.71123734669163,97.3427282015765
47.8,29.999841197567992,29.99926800483328,30.00080173606577,-0.0004413280805778186,1.8357834701987475e-05,-0.0020458373379568682,63.149137839568766,55.339667289092176,227.71120667206696,97.34270210444392
47.82,29.999832253261552,29.99926837848916,30.00075778313656,-0.0004226619257337916,2.245268566909432e-05,-0.0022008754907176355,63.14915541285927,55.33967839528782,227.71117688397408,97.34267677743988
47.84,29.999823688273658,29.999268835434222,30.00071091778975,-0.00040255529218384827,2.6405183430000588e-05,-0.0023466945870083576,63.14917216576623,55.339689329214934,227.71114804232707,97.3426522697513
47.86,29.99981553179492,29.999269372767674,30.000661333625413,-0.00038109206627723324,3.0200797169754878e-05,-0.002482819676556858,63.14918803978935,55.339700097986,227.71112020310989,97.34262862718093
47.88,29.999807811311666,29.999269987294152,30.000609232947806,-0.00035836058468490255,3.382571895897967e-05,-0.0026088149737063305,63.14920298008224,55.33971070929033,227.71109341819692,97.3426058920022
47.9,29.999800552515815,29.999270675538416,30.00055482595647,-0.00033445327653325313,3.7266909559008343e-05,-0.0027242851962412827,63.14921693563019,55.33972117136409,227.7110677351884,97.34258410282571
47.92,29.999793779222014,29.99927143376097,30.000498329913743,-0.00030946629287456064,4.051214104450196e-05,-0.002828876745027742,63.14922985941166,55.3397314929548,227.71104319726533,97.34256329448326
47.94,29.999787513292294,29.999272257974564,30.000439968291968,-0.0002834991249649477,4.3550036107120604e-05,-0.0029222787212901833,63.14924170854397,55.33974168328655,227.71101984305892,97.34254349792407
47.96,29.99978177456849,29.99927314396146,30.000379969903676,-0.0002566542128505489,4.637010390453613e-05,-0.0030042237788094894,63.14925244441315,55.33975175202363,227.71099770653996,97.34252474012742
47.98,29.999776580812597,29.999274087291443,30.000318568018077,-0.0002290365457582766,4.89627723887054e-05,-0.0030744888091362556,63.14926203278628,55.33976170923097,227.71097681692527,97.34250704403064
48.0,29.99977194765523,29.99927508334049,30.00025599946723,-0.00020075325585153792,5.131941695140084e-05,-0.003132895458335838,63.14927044390811,55.33977156533524,227.71095719860273,97.34249042847203
48.02,29.999767888552352,29.999276127310004,30.00019250374527,-0.0001719132068643603,5.3432385382023995e-05,-0.0031793104746569156,63.14927765257903,55.33978133108417,227.71093887107395,97.34247490814936
48.04,29.99976441475033,29.99927721424657,30.000128322104057,-0.00014262657921975118,5.529501901833098e-05,-0.00321364588689903,63.14928363821696,55.33979101750447,227.71092184891677,97.34246049359453
48.06,29.99976153525942,29.99927833906211,30.000063696648645,-0.000113004453135801,5.690167006093815e-05,-0.0032358590140745495,63.1492883849005,55.33980063586,227.710906141765,97.34244719116342
48.08,29.99975925683571,29.999279496554422,29.9999988694359,-8.315839133175019e-05,5.824771500115847e-05,-0.0032459523074720668,63.14929188139536,55.33981019760836,227.71089175430734,97.34243500304134
48.1,29.99975758397153,29.99928068142797,29.999934081579564,-5.3200022830424135e-05,5.932956416501153e-05,-0.0032439730269004487,63.149294121163166,55.339819714357645,227.71087868630434,97.34242392726392
48.12,29.999756518894305,29.99928188831486,29.999869572365075,-2.3240629424492454e-05,6.0144667349248926e-05,-0.003230012753439837,63.14929510235288,55.33982919782284,227.7108669326235,97.34241395775311
48.14,29.999756061573798,29.999283111795954,29.999805578377295,6.609263693491129e-06,6.0691515542288254e-05,-0.003204206741638416,63.149294827774156,55.33983865978166,227.71085648329176,97.34240508436817
48.16,29.999756209737658,29.999284346421973,29.99974233264433,3.624029166005016e-05,6.096963878121642e-05,-0.0031667331147232857,63.14929330485552,55.33984811203118,227.71084732356735,97.34239729297177
48.18,29.99975695889515,29.99928558673461,29.999680063800465,6.554464656218784e-05,6.097960016901991e-05,-0.003117811906808754,63.14929054558297,55.33985756634388,227.71083943402596,97.34239056550972
48.2,29.999758302368942,29.99928682728748,29.999618995271184,9.441646554293471e-05,6.072298608046368e-05,-0.003057703956818614,63.14928656642519,55.33986703442497,227.71083279066625,97.34238488010513
48.22,29.99976023133474,29.99928806266687,29.99955934448316,0.000122752209007615,6.020239266675277e-05,-0.002986709659145959,63.149281388240524,55.33987652786914,227.7108273650299,97.34238021116586
48.24,29.999762734868625,29.99928928751224,29.99950132210191,0.00015045102760282702,5.9421408675319753e-05,-0.002905167576717815,63.149275036169,55.339886058118964,227.71082312433805,97.34237652950515
48.26,29.999765800001796,29.99929049653635,29.999445131299805,0.0001774151166920035,5.838459473537231e-05,-0.0028134529226008453,63.14926753950999,55.33989563642376,227.71082003164292,97.34237380247454
48.28,29.999769411782523,29.99929168454497,29.999390967056883,0.0002035500570976012,5.709745916249176e-05,-0.0027119759165600502,63.14925893158443,55.339905273799786,227.7108180459927,97.34237199410832
48.3,29.99977355334499,29.99929284645611,29.999339015496833,0.000228765140957421,5.55664304236814e-05,-0.002601180023650329,63.14924924958268,55.33991498099044,227.71081712261184,97.34237106528056
48.32,29.999778205984764,29.99929397731867,29.999289453260396,0.00025297368156813605,5.379882638152368e-05,-0.002481540082084166,63.14923853440132,55.33992476842877,227.71081721309315,97.34237097387134
48.34,29.999783349240516,29.99929507233047,29.999242446918174,0.0002760933062155857,5.1802820453161725e-05,-0.002353560328147353,63.14922683046507,55.339934646201755,227.71081826560135,97.34237167494302
48.36,29.999788960981697,29.99929612685561,29.999198152424814,0.0002980462309992049,4.958740483118618e-05,-0.002217772326117995,63.14921418553786,55.339944624014606,227.71082022508995,97.34237312092704
48.38,29.999795017501764,29.99929713644106,29.999156714616237,0.0003187595167666757,4.716235092558916e-05,-0.0020747328115291452,63.14920065052297,55.33995471115804,227.71082303352637,97.34237526181744
48.4,29.999801493616612,29.999298096832447,29.999118266751523,0.0003381653053537548,4.4538167192342815e-05,-0.0019250214564252132,63.14918627925272,55.339964916476674,227.71082663012794,97.34237804537338
48.42,29.999808362767766,29.999299003989,29.999082930100787,0.0003562010353853395,4.172605451913114e-05,-0.0017692385652864574,63.14917112826902,55.33997524833944,227.71083095160566,97.34238141732759
48.44,29.999815597129952,29.99929985409759,29.9990508135803,0.0003728096369727041,3.873785936363565e-05,-0.001608002710766243,63.14915525659512,55.339985714611885,227.7108359324161,97.34238532160164
48.46,29.999823167722617,29.99930064358578,29.99902201343583,0.0003879397047533928,3.5586024807088236e-05,-0.0014419483183132798,63.14913872550005,55.33999632263067,227.7108415050193,97.34238970052573
48.48,29.999831044524928,29.99930136913394,29.99899661297506,0.0004015456487692859,3.228353975757162e-05,-0.001271723208999731,63.14912159825644,55.34000707917971,227.71084760014264,97.34239449506327
48.5,29.999839196593843,29.999302027686277,29.998974682349726,0.0004135878227856438,2.8843886475016245e-05,-0.0010979861099613686,63.149103939892484,55.34001799046973,227.7108541470493,97.34239964503867
48.52,29.999847592184764,29.999302616460838,29.998956278387958,0.00042403262972641193,2.528098662537561e-05,-0.0009214041418175612,63.149085816938396,55.34002906211799,227.71086107381075,97.34240508936874
48.54,29.99985619887432,29.999303132958396,29.99894144447703,0.00043285260400480755,2.1609146089218755e-05,-0.0007426502926008993,63.14906729717086,55.340040299132625,227.7108683075803,97.34241076629408
48.56,29.99986498368481,29.999303574970213,29.99893021049668,0.00044002647060708,1.7842998740036375e-05,-0.0005624008875955155,63.14904844935313,55.340051705897395,227.7108757748697,97.34241661361285
48.58,29.99987391320983,29.999303940584685,29.998922592802842,0.0004455391808541265,1.3997449374869586e-05,-0.00038133306446468395,423.14902934297425,55.34006328616056,227.7108834018254,184.02500012590815
48.6,29.99988295374062,29.999304228192802,29.998918594261507,0.00044938192489780705,1.008761606229318e-05,-0.00020012226298007365,423.14901004798594,55.340075043024626,227.71089111450397,184.02498437027938
48.62,29.999892071392654,29.999304436492455,29.99891820433226,0.00045155212104077693,6.128772084679169e-06,-1.9439738542814688e-05,423.1489906345421,55.34008697893955,227.71089883914715,184.02496846637803
48.64,29.99990123223199,29.99930456449156,29.998921399200803,0.0004520533821093409,2.1362877198782717e-06,0.00016004989147546666,423.14897117273654,55.340099095697724,227.71090650245287,184.02495245061476
48.66,29.99991040240095,29.99930461150999,29.998928141959677,0.00045089545913299387,-1.8744279387305834e-06,0.00033769105972538684,423.14895173234527,55.34011139443237,227.7109140318439,184.0249363595454
48.68,29.999919548242612,29.999304577180357,29.99893838283613,0.0004480941627242885,-5.887984893604436e-06,0.0005128396106030663,423.1489323825697,55.34012387561734,227.71092135573076,184.02492022973456
48.7,29.999928636423736,29.999304461447576,29.99895205946598,0.0004436712625881967,-9.889069680468765e-06,0.0006848651032527187,423.14891319178537,55.34013653906959,227.71092840377037,184.02490409762106
48.72,29.999937634055613,29.999304264567296,29.998969097212175,0.0004376543656874788,-1.386250213357697e-05,0.0008531530477966954,423.1488942272947,55.34014938395444,227.71093510711762,184.0248879993836
48.74,29.99994650881243,29.999303987103175,29.99898940952648,0.000430076773675836,-1.779329124644845e-05,0.001017107066998335,423.1488755550854,55.340162408793276,227.71094139866932,184.02487197080893
48.76,29.99995522904677,29.99930362992301,29.99901289835274,0.00042097732025254687,-2.166668995187137e-05,0.0011761509758059674,423.1488572395958,55.34017561147266,227.71094721330087,184.02485604716276
48.78,29.999963763901736,29.99930319419376,29.999039454569857,0.0004104001891860776,-2.546824860871766e-05,0.001329730771726645,423.14883934348745,55.340188989257285,227.7109524880932,184.02484026306243
48.8,29.999972083419447,29.9993026813755,29.999068958472655,0.0003983947138287647,-2.918386702148722e-05,0.0014773165293078705,423.14882192742493,55.34020253880249,227.71095716255127,184.02482465235417
48.82,29.9999801586454,29.99930209321429,29.99910128028848,0.0003850151589688267,-3.279984480641929e-05,0.0016184041922656434,423.1488050498667,55.34021625617288,227.7109611788096,184.02480924799286
48.84,29.999987961728433,29.999301431734054,29.99913628072749,0.0003703204859704101,-3.630292990308703e-05,0.0017525172575062697,423.1487887668634,55.34023013685851,227.7109644818297,184.02479408192713
48.86,29.999995466015896,29.999300699227454,29.99917381156427,0.00035437410217085133,-3.968036511423637e-05,0.0018792083454442833,423.148773131868,55.3402441757969,227.710967019583,184.02477918498792
48.88,30.000002646143738,29.999299898245834,29.99921371624846,0.00033724359558888754,-4.2919932474916306e-05,0.001998060651665412,423.14875819555596,55.340258367394426,227.71096874322302,184.02476458678277
48.9,30.0000094781212,29.999299031588254,29.999255830541916,0.0003190004560082116,-4.600999530453008e-05,0.0021086892753586993,423.14874400565714,55.34027270555089,227.7109696072439,184.02475031559453
48.92,30.000015939409845,29.99929810228968,29.999299983179863,0.0002997197835789223,-4.893953783309258e-05,0.002210742420503209,423.1487306068,55.34028718368495,227.71096956962606,184.02473639828665
48.94,30.000022008996673,29.99929711360836,29.99934599655342,0.0002794799860943442,-5.169820223258623e-05,0.0023039024661756003,423.1487180403683,55.3403017947619,227.71096859196723,184.02472286021356
48.96,30.00002766746108,29.999296069012473,29.999393687410834,0.00025836246613692994,-5.4276322956070544e-05,0.0023878869030340864,423.14870634437057,55.34031653132229,227.7109666395993,184.02470972513777
48.98,30.000032897035474,29.999294972166055,29.999442867574697,0.00023645129933456136,-5.666495828364758e-05,0.0024624491333810282,423.14869555332325,55.34033138551217,227.71096368169106,184.0246970151532
49.0,30.00003768165935,29.9992938269143,29.999493344672384,0.00021383290497070106,-5.885591894667642e-05,0.0025273791328160656,423.1486856981476,55.3403463491145,227.71095969133603,184.02468475061556
49.02,30.000042007026686,29.999292637268287,29.9995449228769,0.00019059571021173838,-6.0841793781207765e-05,0.002582503971959227,423.14867680607995,55.340361413581604,227.71095464562404,184.02467295007904
49.04,30.000045860626514,29.999291407389173,29.99959740365535,0.00016682980925963875,-6.261597230832196e-05,0.0026276881974027335,423.14866890059784,55.34037657006934,227.71094852569877,184.02466163024073
49.06,30.00004923177659,29.99929014157194,29.999650586522197,0.0001426266187074532,-6.417266419447284e-05,0.002662834071301745,423.14866200135816,55.34039180947093,227.7109413167998,184.0246508058917
49.08,30.00005211165005,29.999288844228747,29.999704269794478,0.00011807853040011196,-6.55069155314436e-05,0.0026878816698484797,423.148656124152,55.340407122452234,227.71093300828852,184.0246404898762
49.1,30.00005449329503,29.999287519871952,29.99975825134619,9.327856311216464e-05,-6.661462190820088e-05,0.0027028088411483963,423.1486512808733,55.34042249948766,227.71092359365912,184.02463069305767
49.12,30.00005637164722,29.99928617309687,29.999812329359052,6.832001433494383e-05,-6.749253824409607e-05,0.002707631023717738,423.14864747950173,55.340437930896314,227.71091307053393,184.02462142429272
49.14,30.00005774353535,29.999284808564333,29.999866303066888,4.329611345355033e-05,-6.813828535925381e-05,0.0027024009271713113,423.1486447241009,55.34045340687862,227.71090144064374,184.02461269041243
49.16,30.00005860767965,29.999283430983112,29.999919973490936,1.8299677591215866e-05,-6.855035329422779e-05,0.002687208077280445,423.14864301483067,55.3404689175527,227.7108887097936,184.02460449621174
49.18,30.000058964683312,29.999282045092293,29.999973144163402,-6.5772286170329126e-06,-6.872810139313401e-05,0.002662178228024459,423.1486423479737,55.34048445299118,227.71087488781222,184.02459684444594
49.2,30.000058817017056,29.99928065564363,30.00002562183669,-3.124362810140725e-05,-6.867175514813084e-05,0.00262747264377623,423.14864271597685,55.34050000325806,227.71085998848844,184.02458973583512
49.22,30.000058168996905,29.999279267383976,30.00007721717578,-5.56099600800053e-05,-6.838239985711424e-05,0.0025832872550736853,423.14864410750556,55.34051555844553,227.7108440294926,184.0245831690755
49.24,30.000057026755297,29.999277885037834,30.00012774543128,-7.958840125326107e-05,-6.786197115147278e-05,0.0025298516920983618,423.14864650751224,55.340531108708774,227.7108270322849,184.02457714085924
49.26,30.000055398205674,29.999276513290123,30.00017702709085,-0.00010309317832479792,-6.711324242019147e-05,0.00246742820024366,423.14864989731836,55.340546644303004,227.7108090220088,184.0245716459004
49.28,30.00005329300074,29.999275156769173,30.000224888506697,-0.00012604087078074144,-6.613980922764992e-05,0.0023963104425988035,423.1486542547084,55.340562155617135,227.71079002737406,184.02456667696887
49.3,30.000050722484573,29.999273820030055,30.000271162496993,-0.00014835070283609754,-6.494607077485172e-05,0.002316822194543988,423.14865955403707,55.34057763320925,227.71077008052475,184.02456222493046
49.32,30.000047699638838,29.99927250753829,30.000315688919198,-0.00016994482358896336,-6.35372085291408e-05,0.002229315936126852,423.1486657663486,55.34059306783888,227.71074921689728,184.0245582787948
49.34,30.000044239023296,29.999271223653977,30.000358315213337,-0.00019074857438425852,-6.19191620806703e-05,0.00213417134801972,423.1486728595064,55.340608450499985,227.71072747506605,184.02455482576883
49.36,30.000040356710915,29.999269972616435,30.00039889691344,-0.00021069074252295648,-6.009860237554676e-05,0.0020317937173871315,423.1486807983347,55.34062377245186,227.71070489658018,184.02455185131703
49.38,30.000036070217824,29.99926875852936,30.000437298125473,-0.00022970380044924353,-5.808290239883718e-05,0.0019226122601438077,423.1486895447697,55.34063902524986,227.71068152578823,184.02454933922743
49.4,30.000031398428437,29.999267585346615,30.000473391970242,-0.0002477241296524824,-5.5880105470151886e-05,0.0018070783664171585,423.14869905802107,55.340654200773315,227.71065740965582,184.02454727168399
49.42,30.00002636151603,29.999266456858628,30.000507060989847,-0.00026469222853933163,-5.349889127757024e-05,0.001685663776191859,423.14870929474114,55.340669291253334,227.71063259757307,184.02454562934327
49.44,30.000020980859116,29.9992653766795,30.000538197516452,-0.000280552903639375,-5.094853976785887e-05,0.0015588586924394575,423.14872020920416,55.34068428929868,227.7106071411563,184.02454439141758
49.46,30.00001527895393,29.999264348234846,30.000566704002285,-0.00029525544354669364,-4.823889307132846e-05,0.001427169839087128,423.14873175349135,55.340699187920336,227.7105810940409,184.02454353576144
49.48,30.000009279323432,29.999263374750406,30.00059249330989,-0.0003087537750666059,-4.538031560201718e-05,0.0012911184714610613,423.1487438776842,55.3407139805538,227.71055451166967,184.02454303896388
49.5,30.000003006423103,29.999262459241464,30.000615488961852,-0.00032100660112277524,-4.238365249307208e-05,0.0011512383467845665,423.14875653006266,55.34072866107999,227.71052745107522,184.02454287644377
49.52,29.99999648554399,29.99926160450312,30.000635625349336,-0.00033197752004667793,-3.926018652933294e-05,0.0010080736626676412,423.1487696573097,55.34074322384413,227.71049997065847,184.02454302254952
49.54,29.999989742713314,29.99926081310142,30.000652847898994,-0.00034163512591902647,-3.6021593766832915e-05,0.0008621769712931382,423.1487832047194,55.34075766367391,227.71047212996245,184.02454345066116
49.56,29.99998280459307,29.9992600873654,30.000667113197878,-0.000349953089748567,-3.267989797777206e-05,0.0007141070772604507,423.14879711640924,55.340771975894086,227.71044398944582,184.0245441332962
49.58,29.999975698376975,29.999259429380068,30.000678389076175,-0.000356910221294271,-2.924742413412673e-05,0.0005644269269808432,423.1488113355347,55.34078615634007,227.71041561025186,184.02454504221717
49.6,29.99996845168618,29.99925884098029,30.00068665464782,-0.00036249051146839404,-2.5736751084082216e-05,0.0004137014974602948,423.14882580450717,55.340800201369575,227.7103870539786,184.02454614854216
49.62,29.999961092464126,29.99925832374567,30.000691900309047,-0.0003666831552713745,-2.2160663612424958e-05,0.00026249569228866673,423.14884046521183,55.34081410787212,227.71035838244734,184.02454742285576
49.64,29.99995364887095,29.99925787899641,30.000694127695255,-0.00036948255532394115,-1.8532104056134807e-05,0.00011137225258721627,423.14885525922637,55.34082787327566,227.7103296574735,184.02454883532243
49.66,29.999946149177816,29.99925750779011,30.00069334959656,-0.00037088830611793356,-1.4864123677682528e-05,-3.911030951542216e-05,423.14887012803956,55.34084149555315,227.71030094063735,184.02455035579965
49.68,29.999938621661595,29.99925721091959,30.00068958983271,-0.00037090515917483915,-1.1169833956614595e-05,-0.00018839974728308563,423.148885013268,55.34085497322485,227.710272293059,184.02455195395183
49.7,29.999931094500237,29.999256988911707,30.00068288308806,-0.0003695429693713948,-7.4623579877197265e-06,-0.00033595207846133236,423.14889985687205,55.34086830535989,227.7102437751755,184.02455359936442
49.72,29.999923595669266,29.999256842027112,30.000673274707502,-0.0003668166227754455,-3.754782170517501e-06,-0.00048123353982845176,423.1489146013678,55.340881491576056,227.71021544652194,184.02455526165687
49.74,29.999916152839727,29.999256770261038,30.000660820454396,-0.000362745946363674,-6.010835633673021e-08,-0.0006237224903273386,423.1489291900357,55.34089453203637,227.7101873655181,184.02455691059507
49.76,29.99990879327799,29.99925677334503,30.000645586231652,-0.0003573556001185807,3.6087933658279455e-06,-0.0007629112560593399,423.14894356712557,55.34090742744456,227.71015958926023,184.02455851620238
49.78,29.999901543747725,29.99925685074965,30.000627647767242,-0.0003506749519793573,7.239231068467667e-06,-0.0008983079107864001,423.1489576780559,55.34092017903777,227.71013217331983,184.02456004886938
49.8,29.999894430414475,29.99925700168809,30.00060709026557,-0.0003427379362754835,1.0818736432582888e-05,-0.001029437985729942,423.14897146960834,55.34093278857904,227.71010517154832,184.02456147946046
49.82,29.99988747875304,29.999257225120754,30.000584008026213,-0.00033358289624345615,1.433510903723343e-05,-0.0011558461029025579,423.148984890114,55.340945258345755,227.7100786358901,184.02456277941872
49.84,29.99988071345812,29.999257519760697,30.000558504031684,-0.00032325241135211513,1.777645937153235e-05,-0.0012770975264331241,423.148997889635,55.340957591117785,227.71005261620462,184.02456392086808
49.86,29.99987415835844,29.999257884079963,30.00053068950595,-0.00031179311015421267,2.1131250407080404e-05,-0.0013927796266870018,423.1490104201366,55.34096979016272,227.71002716009616,184.02456487671162
49.88,29.999867836334705,29.99925831631675,30.000500683445544,-0.00029925546947637824,2.438833757736344e-05,-0.0015025032524491168,423.14902243565257,55.340981859221074,227.71000231275366,184.0245656207268
49.9,29.999861769241587,29.999258814483394,30.00046861212519,-0.00028569360077455034,2.7537007041900108e-05,-0.0016059040066579654,423.1490338924393,55.34099380248813,227.7099781168008,184.02456612765593
49.92,29.99985597783411,29.999259376375118,30.00043460857996,-0.0002711650245394992,3.0567012106530466e-05,-0.0017026434217072507,423.14904474912396,55.3410056245948,227.7099546121567,184.02456637329408
49.94,29.999850481698576,29.999259999579536,30.000398812066035,-0.0002557304336704647,3.3468607656317285e-05,-0.0017924100306188962,423.1490549668399,55.341017330586965,227.7099318359069,184.024566334571
49.96,29.99984529918833,29.999260681486838,30.000361367502215,-0.00023945344676903346,3.623258251650441e-05,-0.0018749203308871644,423.14906450935405,55.34102892590454,227.70990982218655,184.0245659896287
